date,USD/DZD,USD/ARS,USD/AUD,USD/ATS,USD/BSD,USD/BHD,USD/BBD,USD/BEF,USD/BMD,USD/BRL,USD/GBP,USD/BGN,USD/CAD,USD/CLP,USD/CNY,USD/COP,USD/HRK,USD/CYP,USD/CZK,USD/DKK,USD/NLG,USD/XCD,USD/EGP,USD/EEK,USD/EUR,USD/FJD,USD/FIM,USD/FRF,USD/XAF,USD/XPF,USD/DEM,USD/GHS,USD/XAU,USD/GRD,USD/HNL,USD/HKD,USD/HUF,USD/ISK,USD/INR,USD/IDR,USD/IEP,USD/ILS,USD/ITL,USD/JMD,USD/JPY,USD/JOD,USD/KWD,USD/LBP,USD/LUF,USD/MYR,USD/MTL,USD/MXN,USD/MAD,USD/NZD,USD/NOK,USD/XCB,USD/XCT,USD/PKR,USD/PAB,USD/PEN,USD/PHP,USD/XPT,USD/PLN,USD/PTE,USD/RON,USD/RUB,USD/SAR,USD/RSD,USD/XAG,USD/SGD,USD/SKK,USD/SIT,USD/ZAR,USD/KRW,USD/ESP,USD/XDR,USD/LKR,USD/SDD,USD/SEK,USD/CHF,USD/TWD,USD/THB,USD/TTD,USD/TND,USD/TRY,USD/AED,USD/UYU,USD/VEF,USD/VND,USD/ZMW,USD/ZMK
1972-01-15,,,,,,,,0.022513,,,2.5703,,0.99411,,,,,,,,,,,,,,,0.193279,,,0.30954,,,,,,,,,,,,0.00169219,,0.0031976999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20729099999999998,0.25692,,,,,,,,,,,
1972-02-15,,,,,,,,0.022809,,,2.6035,,0.9952799999999999,,,,,,,,,,,,,,,0.1965,,,0.31389,,,,,,,,,,,,0.00170356,,0.0032765999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.208502,0.25899,,,,,,,,,,,
1972-03-15,,,,,,,,0.022757,,,2.6179,,1.00152,,,,,,,,,,,,,,,0.198349,,,0.315,,,,,,,,,,,,0.00171606,,0.0033054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20958000000000002,0.25928,,,,,,,,,,,
1972-04-15,,,,,,,,0.022673,,,2.6102,,1.0043,,,,,,,,,,,,,,,0.19838599999999998,,,0.31468,,,,,,,,,,,,0.00171378,,0.0032942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209078,0.25968,,,,,,,,,,,
1972-05-15,,,,,,,,0.022737,,,2.6124,,1.01119,,,,,,,,,,,,,,,0.199443,,,0.31454,,,,,,,,,,,,0.00171753,,0.0032854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.210346,0.25903000000000004,,,,,,,,,,,
1972-06-15,,,,,,,,0.022758,,,2.568,,1.02091,,,,,,,,,,,,,,,0.199372,,,0.3156,,,,,,,,,,,,0.001714,,0.0033068000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.210992,0.26318,,,,,,,,,,,
1972-07-15,,,,,,,,0.022813999999999997,,,2.4447,,1.01631,,,,,,,,,,,,,,,0.199901,,,0.31634,,,,,,,,,,,,0.00172084,,0.0033219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21133600000000002,0.26561,,,,,,,,,,,
1972-08-15,,,,,,,,0.022795,,,2.4502,,1.01789,,,,,,,,,,,,,,,0.199854,,,0.31382,,,,,,,,,,,,0.00172024,,0.0033204000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21161999999999997,0.26449,,,,,,,,,,,
1972-09-15,,,,,,,,0.022742,,,2.4411,,1.01729,,,,,,,,,,,,,,,0.199768,,,0.31318,,,,,,,,,,,,0.00171987,,0.003321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21149600000000002,0.26403000000000004,,,,,,,,,,,
1972-10-15,,,,,,,,0.022639,,,2.3943,,1.01756,,,,,,,,,,,,,,,0.19906,,,0.31184,,,,,,,,,,,,0.00171443,,0.0033220999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.210785,0.26332,,,,,,,,,,,
1972-11-15,,,,,,,,0.022685,,,2.3515,,1.0127899999999999,,,,,,,,,,,,,,,0.198393,,,0.31215,,,,,,,,,,,,0.00171088,,0.0033224000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.210758,0.26347,,,,,,,,,,,
1972-12-15,,,,,,,,0.022668999999999998,,,2.3448,,1.00325,,,,,,,,,,,,,,,0.19656700000000002,,,0.31262,,,,,,,,,,,,0.00171457,,0.0033196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.210812,0.26525,,,,,,,,,,,
1973-01-15,,,,,,,,0.022664,,,2.3562,,1.00071,,,,,,,,,,,,,,,0.196706,,,0.31287,,,,,,,,,,,,0.00170813,,0.0033135999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0157548,,,,0.210939,0.26814,,,,,,,,,,,
1973-02-15,,,,,,,,0.023941,,,2.4266,,1.0043799999999998,,,,,,,,,,,,,,,0.20950700000000003,,,0.33273,,,,,,,,,,,,0.00174194,,0.0035917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0163342,,,,0.2192,0.29265,,,,,,,,,,,
1973-03-15,,,,,,,,0.025375,,,2.4723,,1.0033299999999998,,,,,,,,,,,,,,,0.221452,,,0.35546,,,,,,,,,,,,0.00176002,,0.0038181999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0171829,,,,0.225696,0.31084,,,,,,,,,,,
1973-04-15,,,,,,,,0.024895,,,2.4838,,0.99928,,,,,,,,,,,,,,,0.21959,,,0.35251,,,,,,,,,,,,0.00169711,,0.0037665999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0172169,,,,0.22164,0.30858,,,,,,,,,,,
1973-05-15,,,,,,,,0.025348,,,2.5303,,0.99925,,,,,,,,,,,,,,,0.22335500000000003,,,0.3583,,,,,,,,,,,,0.001696,,0.0037786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0172238,,,,0.22558000000000003,0.31518,,,,,,,,,,,
1973-06-15,,,,,,,,0.026637,,,2.5762,,1.0016,,,,,,,,,,,,,,,0.234685,,,0.38766,,,,,,,,,,,,0.00167868,,0.0037806999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017228900000000002,,,,0.237373,0.32753000000000004,,,,,,,,,,,
1973-07-15,,,,,,,,0.028145,,,2.5372,,1.00048,,,,,,,,,,,,,,,0.246488,,,0.42808999999999997,,,,,,,,,,,,0.00171989,,0.0037799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017383700000000002,,,,0.24726599999999999,0.35419,,,,,,,,,,,
1973-08-15,,,,,,,,0.027020999999999996,,,2.4754,,0.99605,,,,,,,,,,,,,,,0.23516700000000001,,,0.41202,,,,,,,,,,,,0.00174209,,0.0037704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0175523,,,,0.24063800000000002,0.33632,,,,,,,,,,,
1973-09-15,,,,,,,,0.027087,,,2.4183,,0.9918100000000001,,,,,,,,,,,,,,,0.23465,,,0.41244,,,,,,,,,,,,0.00176911,,0.0037669000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0176099,,,,0.23769400000000002,0.33146,,,,,,,,,,,
1973-10-15,,,,,,,,0.027326999999999997,,,2.4291,,0.99889,,,,,,,,,,,,,,,0.23716700000000002,,,0.41426,,,,,,,,,,,,0.00176552,,0.0037546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0175753,,,,0.23940300000000003,0.33015,,,,,,,,,,,
1973-11-15,,,,,,,,0.025867,,,2.3865,,1.00091,,,,,,,,,,,,,,,0.226762,,,0.38743,,,,,,,,,,,,0.00168976,,0.0035936999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017478599999999997,,,,0.23004000000000002,0.31598000000000004,,,,,,,,,,,
1973-12-15,,,,,,,,0.024723,,,2.3174,,1.00058,,,,,,,,,,,,,,,0.21752800000000003,,,0.37626,,,,,,,,,,,,0.00164583,,0.0035692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0175706,,,,0.220297,0.3125,,,,,,,,,,,
1974-01-15,,,,,,,,0.023326,,,2.2233,,1.00857,,,,,,,,,,,,,,,0.198882,,,0.35523000000000005,,,,,,,,,,,,0.00154186,,0.0033542000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0172009,,,,0.20774099999999998,0.29723,,,,,,,,,,,
1974-02-15,,,,,,,,0.024353,,,2.2746,,1.02395,,,,,,,,,,,,,,,0.201816,,,0.36837,,,,,,,,,,,,0.00152739,,0.0034354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0169329,,,,0.21369000000000002,0.31483,,,,,,,,,,,
1974-03-15,,,,,,,,0.025037,,,2.3402,,1.0287600000000001,,,,,,,,,,,,,,,0.207405,,,0.38195,,,,,,,,,,,,0.00156823,,0.003544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0169266,,,,0.21910900000000003,0.32481,,,,,,,,,,,
1974-04-15,,,,,,,,0.025677,,,2.3884,,1.0335299999999998,,,,,,,,,,,,,,,0.20540100000000003,,,0.39586,,,,,,,,,,,,0.00157195,,0.0036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0170794,,,,0.227278,0.33036,,,,,,,,,,,
1974-05-15,,,,,,,,0.026557,,,2.4136,,1.03915,,,,,,,,,,,,,,,0.205386,,,0.40624,,,,,,,,,,,,0.00158061,,0.0035847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017409099999999997,,,,0.233829,0.34279,,,,,,,,,,,
1974-06-15,,,,,,,,0.026366000000000004,,,2.3901,,1.0348,,,,,,,,,,,,,,,0.204075,,,0.39599,,,,,,,,,,,,0.00153779,,0.0035340000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0174496,,,,0.22885999999999998,0.33446,,,,,,,,,,,
1974-07-15,,,,,,,,0.026378,,,2.3895,,1.02423,,,,,,,,,,,,,,,0.20981100000000003,,,0.39171999999999996,,,,,,,,,,,,0.00155221,,0.0034366999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0175251,,,,0.228625,0.33736,,,,,,,,,,,
1974-08-15,,,,,,,,0.025812,,,2.3454,,1.02052,,,,,,,,,,,,,,,0.20909499999999998,,,0.38192,,,,,,,,,,,,0.00152683,,0.0033082000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017465900000000003,,,,0.225935,0.33505,,,,,,,,,,,
1974-09-15,,,,,,,,0.025363999999999998,,,2.3165,,1.01384,,,,,,,,,,,,,,,0.20830700000000002,,,0.3758,,,,,,,,,,,,0.00151032,,0.0033436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0173394,,,,0.22331199999999998,0.3337,,,,,,,,,,,
1974-10-15,,,,,,,,0.025937,,,2.333,,1.0172700000000001,,,,,,,,,,,,,,,0.211299,,,0.38568,,,,,,,,,,,,0.00149915,,0.0033404000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017441099999999998,,,,0.22753099999999998,0.34524,,,,,,,,,,,
1974-11-15,,,,,,,,0.026525999999999997,,,2.3251,,1.0128,,,,,,,,,,,,,,,0.213837,,,0.39824,,,,,,,,,,,,0.00149954,,0.0033325000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017521900000000003,,,,0.23176300000000002,0.3636,,,,,,,,,,,
1974-12-15,,,,,,,,0.027155000000000002,,,2.3293,,1.01191,,,,,,,,,,,,,,,0.221041,,,0.40811,,,,,,,,,,,,0.00151776,,0.0033288000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0177152,,,,0.238958,0.3842,,,,,,,,,,,
1975-01-15,,,,,,,,0.028185,,,2.3622,,1.00525,,,,,,,,,,,,,,,0.228898,,,0.42285,,,,,,,,,,,,0.00155032,,0.0033368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0177992,,,,0.24749000000000002,0.3956,,,,,,,,,,,
1975-02-15,,,,,,,,0.028748000000000003,,,2.3956,,0.9995700000000001,,,,,,,,,,,,,,,0.233844,,,0.42973,,,,,,,,,,,,0.00156764,,0.0034286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0177828,,,,0.251498,0.40435,,,,,,,,,,,
1975-03-15,,,,,,,,0.029082999999999998,,,2.4179,,0.99954,,,,,,,,,,,,,,,0.23803600000000003,,,0.43116000000000004,,,,,,,,,,,,0.00158421,,0.0034728000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017906900000000003,,,,0.25482899999999997,0.40265,,,,,,,,,,,
1975-04-15,,,,,,,,0.028431,,,2.3705,,0.9891,,,,,,,,,,,,,,,0.238037,,,0.4209,,,,,,,,,,,,0.00157666,,0.0034223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0177555,,,,0.251713,0.39079,,,,,,,,,,,
1975-05-15,,,,,,,,0.028630000000000003,,,2.3204,,0.9722,,,,,,,,,,,,,,,0.246521,,,0.42544,,,,,,,,,,,,0.00159363,,0.0034313000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0178708,,,,0.254225,0.39847,,,,,,,,,,,
1975-06-15,,,,,,,,0.028602,,,2.2799,,0.97426,,,,,,,,,,,,,,,0.249702,,,0.42725,,,,,,,,,,,,0.00159823,,0.0034076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017922,,,,0.255328,0.40086,,,,,,,,,,,
1975-07-15,,,,,,,,0.027107,,,2.1844,,0.97004,,,,,,,,,,,,,,,0.23646999999999999,,,0.40441,,,,,,,,,,,,0.0015383,,0.0033741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017444099999999997,,,,0.241957,0.38251999999999997,,,,,,,,,,,
1975-08-15,,,,,,,,0.026129000000000003,,,2.1142,,0.9658,,,,,,,,,,,,,,,0.22847699999999999,,,0.38856999999999997,,,,,,,,,,,,0.00149632,,0.003356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0171402,,,,0.231767,0.37331,,,,,,,,,,,
1975-09-15,,,,,,,,0.025478,,,2.083,,0.9743700000000001,,,,,,,,,,,,,,,0.22349699999999997,,,0.38184,,,,,,,,,,,,0.00147376,,0.0033343000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0169118,,,,0.22498600000000002,0.36901999999999996,,,,,,,,,,,
1975-10-15,,,,,,,,0.025658999999999998,,,2.0568,,0.97556,,,,,,,,,,,,,,,0.22691999999999998,,,0.38734,,,,,,,,,,,,0.0014745,,0.0033076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016883000000000002,,,,0.227645,0.3755,,,,,,,,,,,
1975-11-15,,,,,,,,0.025617,,,2.0483,,0.9863,,,,,,,,,,,,,,,0.226823,,,0.38616,,,,,,,,,,,,0.00147202,,0.0033053000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016868400000000002,,,,0.22787800000000002,0.37682,,,,,,,,,,,
1975-12-15,,,,,,,,0.025311,,,2.0221,,0.9862700000000001,,,,,,,,,,,,,,,0.224281,,,0.38144,,,,,,,,,,,,0.00146445,,0.0032715000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016765099999999998,,,,0.226847,0.37969,,,,,,,,,,,
1976-01-15,,,,,,,,0.025443,,,2.0285,,0.99356,,,,,,,,,,,,,,,0.22339099999999998,,,0.38424,,,,,,,,,,,,0.00142257,,0.0032826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0167513,,,,0.22831300000000002,0.38416999999999996,,,,,,,,,,,
1976-02-15,,,,,,,,0.025553,,,2.0262,,1.0065,,,,,,,,,,,,,,,0.2235,,,0.39033,,,,,,,,,,,,0.00130172,,0.0033155999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015489500000000002,,,,0.228582,0.3891,,,,,,,,,,,
1976-03-15,,,,,,,,0.025478,,,1.942,,1.01431,,,,,,,,,,,,,,,0.21649699999999997,,,0.39061999999999997,,,,,,,,,,,,0.0012099,,0.0033275999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014947,,,,0.227005,0.38977,,,,,,,,,,,
1976-04-15,,,,,,,,0.025666,,,1.8462,,1.01667,,,,,,,,,,,,,,,0.21411100000000002,,,0.39400999999999997,,,,,,,,,,,,0.00113669,,0.0033431999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014863399999999999,,,,0.22707600000000003,0.39531,,,,,,,,,,,
1976-05-15,,,,,,,,0.025515,,,1.8076,,1.02021,,,,,,,,,,,,,,,0.21270799999999998,,,0.39033,,,,,,,,,,,,0.00116664,,0.0033444000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0147876,,,,0.22648800000000002,0.40203,,,,,,,,,,,
1976-06-15,,,,,,,,0.02522,,,1.7638,,1.0271,,,,,,,,,,,,,,,0.211085,,,0.38797,,,,,,,,,,,,0.0011779,,0.0033423000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014723599999999998,,,,0.224688,0.40479,,,,,,,,,,,
1976-07-15,,,,,,,,0.025181,,,1.785,,1.0285600000000001,,,,,,,,,,,,,,,0.20646,,,0.38842,,,,,,,,,,,,0.00119433,,0.003394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014685399999999998,,,,0.223811,0.40241,,,,,,,,,,,
1976-08-15,,,,,,,,0.025632,,,1.7828,,1.01485,,,,,,,,,,,,,,,0.201303,,,0.39538,,,,,,,,,,,,0.00119359,,0.0034408999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0146514,,,,0.226669,0.40302,,,,,,,,,,,
1976-09-15,,,,,,,,0.026044,,,1.7263,,1.02557,,,,,,,,,,,,,,,0.20334100000000002,,,0.40165,,,,,,,,,,,,0.00118361,,0.0034798999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014720600000000002,,,,0.229994,0.40431,,,,,,,,,,,
1976-10-15,,,,,,,,0.026820999999999998,,,1.6371,,1.02805,,,,,,,,,,,,,,,0.200719,,,0.41163,,,,,,,,,,,,0.00116807,,0.0034341999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014674799999999998,,,,0.235171,0.40875,,,,,,,,,,,
1976-11-15,,,,,,,,0.027047,,,1.6378,,1.01432,,,,,,,,,,,,,,,0.200415,,,0.41443,,,,,,,,,,,,0.00115536,,0.0033878999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0146261,,,,0.236931,0.40958,,,,,,,,,,,
1976-12-15,,,,,,,,0.027482,,,1.6783,,0.982,,,,,,,,,,,,,,,0.200547,,,0.41962,,,,,,,,,,,,0.00115211,,0.0033933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014634200000000002,,,,0.240508,0.40823000000000004,,,,,,,,,,,
1977-01-15,,,,,,,,0.027244,,,1.7124,,0.98982,,,,,,,,,,,,,,,0.201073,,,0.41786999999999996,,,,,,,,,,,,0.00113717,,0.0034358000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014576400000000002,,,,0.237306,0.40121999999999997,,,,,,,,,,,
1977-02-15,,,,,,,,0.027114,,,1.7103,,0.9729,,,,,,,,,,,,,,,0.20083099999999998,,,0.41581,,,,,,,,,,,,0.00113269,,0.0035085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0144748,,,,0.235467,0.39668000000000003,,,,,,,,,,,
1977-03-15,,,,,,,,0.027257999999999998,,,1.7174,,0.95124,,,,,,,,,,,,,,,0.200747,,,0.41812,,,,,,,,,,,,0.0011276,,0.0035685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0145297,,,,0.237323,0.39208000000000004,,,,,,,,,,,
1977-04-15,,,,,,,,0.027509,,,1.719,,0.9510200000000001,,,,,,,,,,,,,,,0.20133099999999998,,,0.42118999999999995,,,,,,,,,,,,0.00112643,,0.0036336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0145356,,,,0.229981,0.39581,,,,,,,,,,,
1977-05-15,,,,,,,,0.027699,,,1.7184,,0.9536399999999999,,,,,,,,,,,,,,,0.20189300000000002,,,0.42393000000000003,,,,,,,,,,,,0.0011279,,0.0036045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0144907,,,,0.229634,0.39693,,,,,,,,,,,
1977-06-15,,,,,,,,0.027712,,,1.7191,,0.9454799999999999,,,,,,,,,,,,,,,0.202399,,,0.42453,,,,,,,,,,,,0.00112955,,0.0036649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0144035,,,,0.226267,0.40169,,,,,,,,,,,
1977-07-15,,,,,,,,0.028206000000000002,,,1.7226,,0.9423,,,,,,,,,,,,,,,0.206058,,,0.43822,,,,,,,,,,,,0.00113301,,0.0037755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0122746,,,,0.22986199999999998,0.41485,,,,,,,,,,,
1977-08-15,,,,,,,,0.028107999999999998,,,1.7396,,0.93027,,,,,,,,,,,,,,,0.204145,,,0.43167,,,,,,,,,,,,0.00113316,,0.0037498000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0118033,,,,0.224464,0.41521,,,,,,,,,,,
1977-09-15,,,,,,,,0.027911000000000002,,,1.7432,,0.93168,,,,,,,,,,,,,,,0.20313900000000001,,,0.43033999999999994,,,,,,,,,,,,0.00113179,,0.0037485999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0118236,,,,0.20601399999999997,0.42113999999999996,,,,,,,,,,,
1977-10-15,,,,,,,,0.028229,,,1.771,,0.91,,,,,,,,,,,,,,,0.205738,,,0.43903000000000003,,,,,,,,,,,,0.00113527,,0.0039255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011902,,,,0.208432,0.43898000000000004,,,,,,,,,,,
1977-11-15,,,,,,,,0.028395,,,1.8178,,0.90145,,,,,,,,,,,,,,,0.20614000000000002,,,0.44631000000000004,,,,,,,,,,,,0.00113881,,0.0040866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0120602,,,,0.20844000000000001,0.45501,,,,,,,,,,,
1977-12-15,,,,,,,,0.029597000000000002,,,1.8541,,0.9113,,,,,,,,,,,,,,,0.20840999999999998,,,0.46488999999999997,,,,,,,,,,,,0.00114158,,0.004149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012236799999999999,,,,0.21041700000000002,0.48141999999999996,,,,,,,,,,,
1978-01-15,,,,,,,,0.030423000000000002,,,1.9351,,0.9080799999999999,,,,,,,,,,,,,,,0.211944,,,0.47216,,,,,,,,,,,,0.00114692,,0.004148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012397,,,,0.214079,0.50344,,,,,,,,,,,
1978-02-15,,,,,,,,0.030923000000000003,,,1.9396,,0.8985,,,,,,,,,,,,,,,0.206261,,,0.48131,,,,,,,,,,,,0.00116187,,0.0041603000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012393799999999998,,,,0.215615,0.5237,,,,,,,,,,,
1978-03-15,,,,,,,,0.031585,,,1.9051,,0.8882200000000001,,,,,,,,,,,,,,,0.21249899999999997,,,0.49178999999999995,,,,,,,,,,,,0.00116915,,0.004313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0124973,,,,0.216966,0.52672,,,,,,,,,,,
1978-04-15,,,,,,,,0.031412,,,1.8494,,0.8759,,,,,,,,,,,,,,,0.21802,,,0.48955,,,,,,,,,,,,0.00116429,,0.0045074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012474200000000001,,,,0.217271,0.52487,,,,,,,,,,,
1978-05-15,,,,,,,,0.03046,,,1.8181,,0.89394,,,,,,,,,,,,,,,0.215123,,,0.47492,,,,,,,,,,,,0.00114874,,0.004421199999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0123167,,,,0.214923,0.50885,,,,,,,,,,,
1978-06-15,,,,,,,,0.030588999999999998,,,1.8371,,0.8914200000000001,,,,,,,,,,,,,,,0.218401,,,0.47983000000000003,,,,,,,,,,,,0.00116336,,0.0046705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0125862,,,,0.216917,0.5303899999999999,,,,,,,,,,,
1978-07-15,,,,,,,,0.030862999999999998,,,1.8947,,0.8892100000000001,,,,,,,,,,,,,,,0.225295,,,0.48646000000000006,,,,,,,,,,,,0.0011804,,0.0050076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012884799999999998,,,,0.220075,0.55432,,,,,,,,,,,
1978-08-15,,,,,,,,0.031829,,,1.9404,,0.87689,,,,,,,,,,,,,,,0.229954,,,0.50075,,,,,,,,,,,,0.00119513,,0.0052992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013342099999999999,,,,0.225173,0.59982,,,,,,,,,,,
1978-09-15,,,,,,,,0.032204,,,1.9594,,0.85734,,,,,,,,,,,,,,,0.229093,,,0.50773,,,,,,,,,,,,0.00120494,,0.0052654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013604399999999999,,,,0.225964,0.6370600000000001,,,,,,,,,,,
1978-10-15,,,,,,,,0.034468,,,2.0069,,0.84544,,,,,,,,,,,,,,,0.237539,,,0.54374,,,,,,,,,,,,0.00123156,,0.0054456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0143113,,,,0.233384,0.65084,,,,,,,,,,,
1978-11-15,,,,,,,,0.033379,,,1.9605,,0.85244,,,,,,,,,,,,,,,0.22952899999999998,,,0.525,,,,,,,,,,,,0.00118557,,0.0052045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014050100000000001,,,,0.228564,0.5970300000000001,,,,,,,,,,,
1978-12-15,,,,,,,,0.033624,,,1.9857,,0.8476100000000001,,,,,,,,,,,,,,,0.231685,,,0.5319699999999999,,,,,,,,,,,,0.00118619,,0.0051032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014084000000000001,,,,0.228023,0.59678,,,,,,,,,,,
1979-01-15,,,,,,,,0.034275,,,2.0052,,0.84041,,,,,,,,,,,,,,,0.23569099999999998,,,0.5405399999999999,,,,,,,,,,,,0.00119545,,0.0050568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0142933,,,,0.229792,0.59832,,,,,,,,,,,
1979-02-15,,,,,,,,0.034152999999999996,,,2.0042,,0.8363799999999999,,,,,,,,,,,,,,,0.23394600000000002,,,0.53861,,,,,,,,,,,,0.00118988,,0.0049873999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014427,,,,0.228971,0.59695,,,,,,,,,,,
1979-03-15,,,,,,,,0.033971,,,2.0377,,0.85183,,,,,,,,,,,,,,,0.23327699999999998,,,0.53754,,,,,,,,,,,,0.00118879,,0.0048468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014490000000000001,,,,0.229025,0.59472,,,,,,,,,,,
1979-04-15,,,,,,,,0.033270999999999995,,,2.0733,,0.8723200000000001,,,,,,,,,,,,,,,0.229667,,,0.5274399999999999,,,,,,,,,,,,0.00118579,,0.0046234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014677,,,,0.22770900000000002,0.58218,,,,,,,,,,,
1979-05-15,,,,,,,,0.03273,,,2.0586,,0.8653200000000001,,,,,,,,,,,,,,,0.22690100000000002,,,0.5242100000000001,,,,,,,,,,,,0.00117434,,0.004578499999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015131200000000001,,,,0.22755999999999998,0.5789300000000001,,,,,,,,,,,
